"","entry_id","start_year","end_year","end_year_assumed","ithaID","count","value","recomputed","score","bias_flag","region_comment","diagnostic_method","comments","MultiLocation","Qualified","RecalculateDetails","MaxADM","globin_phenotype","name","geoboundary_key","geo_admin0","geo_admin1","geo_admin2","longitude","latitude","recruitment_site","measure_name","cause_name","metric_name","source_id","n_female","n_male","sample_size","sample_size_comment","consaguinity","status_group","nationality","nationality_comment","race","age_group_name","min_age","max_age","sex_group_name","ethnicity_name","religion_name","locus","pmid","report","doi","curated_by","comment","id"
"10886","12814","1999",1999,"0","NULL",149,0.0946,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Tanzania","tz","tz","NULL","NULL","34.8197981625003","-6.26328914775308","NULL","Prevalence","Sickle Cell Disease","percent","438","NULL","NULL",157473,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","12yr","54yr","Female","NULL","NULL","NULL","23418582","NULL","NULL","NULL","NULL",12814
"10887","12815","2005",2005,"0","NULL",651,0.0543,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM1","NULL","England","gb|79980223B98214218809380","gb","79980223B98214218809380","NULL","-1.46154304123388","52.5923259073942","NULL","Prevalence","Sickle Cell Disease","percent","439","NULL","NULL",1198614,"NULL","NULL","Unspecified","NULL","NULL","NULL","Neonates","NULL","NULL","Both","NULL","NULL","NULL","20591912","NULL","NULL","NULL","NULL",12815
"10888","12816","2001",2001,"0","NULL",71,8.0499,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","440","NULL","NULL",882,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","10yr","19yr","Both","NULL","NULL","NULL","21910900","NULL","NULL","NULL","NULL",12816
"10889","12817","2020",2020,"0","NULL",25,5.0302,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Sierra Leone","sl","sl","NULL","NULL","-11.7880012841833","8.56059773718879","NULL","Prevalence","Sickle Cell Disease","percent","441","NULL","NULL",497,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","21yr","30yr","Female","NULL","NULL","NULL","37573345","NULL","NULL","NULL","NULL",12817
"10890","12818","NULL",2015,"1","NULL",3,0.0191,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","India","in","in","NULL","NULL","79.6299439175316","22.8706952504141","NULL","Prevalence","Sickle Cell Disease","percent","442","NULL","NULL",15701,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Both","NULL","NULL","NULL","25548454","NULL","NULL","NULL","NULL",12818
"10891","12819","NULL",2014,"1","NULL",37,0.0031,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Canada","ca","ca","NULL","NULL","-98.2527711032924","61.413244500687","NULL","Prevalence","Sickle Cell Disease","percent","443","NULL","NULL",1199125,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Both","NULL","NULL","NULL","25222043","NULL","NULL","NULL","NULL",12819
"10892","12820","NULL",2007,"1","NULL",46,0.9613,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Nigeria","ng","ng","NULL","NULL","8.10240884621989","9.59228009805513","NULL","Prevalence","Sickle Cell Disease","percent","444","NULL","NULL",4785,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Female","NULL","NULL","NULL","17599116","NULL","NULL","NULL","NULL",12820
"10893","12821","2005",2005,"0","NULL",101,1.6,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","United Arab Emirates","ae","ae","NULL","NULL","54.3306638245017","23.9118533751196","NULL","Prevalence","Sickle Cell Disease","percent","445","NULL","NULL",6329,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Both","NULL","NULL","NULL","23606864","NULL","NULL","NULL","NULL",12821
"10894","12822","2017",2017,"0","NULL",9,5.9603,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",151,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","25yr","34yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12822
"10895","12823","2017",2017,"0","NULL",14,12.1739,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",115,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","15yr","24yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12823
"10896","12824","2017",2017,"0","NULL",33,21.0191,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",157,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Male","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12824
"10897","12825","2018",2018,"0","NULL",55,14.1753,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",388,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Female","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12825
"10898","12826","2018",2018,"0","NULL",21,14.4828,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",145,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","15yr","24yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12826
"10899","12827","2018",2018,"0","NULL",6,8.5714,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",70,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","35yr","60yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12827
"10900","12828","2018",2018,"0","NULL",19,10.2151,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",186,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","25yr","34yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12828
"10901","12829","2017",2017,"0","NULL",49,14,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",350,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Female","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12829
"10902","12830","2018",2018,"0","NULL",27,30.6818,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",88,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","5yr","14yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12830
"10903","12831","2017",2017,"0","NULL",8,10.3896,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",77,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","35yr","60yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12831
"10904","12832","2018",2018,"0","NULL",37,18.6869,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",198,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Male","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12832
"10905","12833","2017",2017,"0","NULL",26,28.8889,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","446","NULL","NULL",90,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","5yr","14yr","Both","NULL","NULL","NULL","32256599","NULL","NULL","NULL","NULL",12833
"10906","12834","2001",2001,"0","NULL",39,0.6653,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","United States","us","us","NULL","NULL","-112.475291240267","45.6709903852329","NULL","Prevalence","Sickle Cell Disease-SS","percent","447","NULL","NULL",5862,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","1yr","88yr","Both","NULL","NULL","NULL","15981805","NULL","NULL","NULL","NULL",12834
"10907","12835","2019",2019,"0","NULL",24,0.0299,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Canada","ca","ca","NULL","NULL","-98.2527711032924","61.413244500687","NULL","Prevalence","Sickle Cell Disease-SS","percent","448","NULL","NULL",80314,"NULL","NULL","Unspecified","NULL","NULL","NULL","Neonates","NULL","NULL","Both","NULL","NULL","NULL","34842602","NULL","NULL","NULL","NULL",12835
"10908","12836","2019",2019,"0","NULL",9,0.0112,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis with HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Canada","ca","ca","NULL","NULL","-98.2527711032924","61.413244500687","NULL","Prevalence","Sickle Cell Disease-SC","percent","448","NULL","NULL",80314,"NULL","NULL","Unspecified","NULL","NULL","NULL","Neonates","NULL","NULL","Both","NULL","NULL","NULL","34842602","NULL","NULL","NULL","NULL",12836
"10909","12837","2016",2016,"0","NULL",512,3.1348,"yes","NULL","Quality not appraised","NULL","Biochemical/Hematological Diagnosis without HbA2 measurement","NULL","NULL","NULL","NULL","ADM0","NULL","Malawi","mw","mw","NULL","NULL","34.3030074471699","-13.2110144292931","NULL","Prevalence","Sickle Cell Disease","percent","449","NULL","NULL",16333,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Both","NULL","NULL","NULL","34568588","NULL","NULL","NULL","NULL",12837
"10910","12838","2016",2016,"0","NULL",1,0.0098,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM1","NULL","Benue","ng|2878026B27641519296501","ng","2878026B27641519296501","NULL","8.74040097003639","7.33677305608002","NULL","Prevalence","Sickle Cell Disease-SC","percent","450","NULL","NULL",10167,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","13yr","59yr","Female","NULL","NULL","NULL","34238241","NULL","NULL","NULL","NULL",12838
"10911","12839","2018",2018,"0","NULL",102,0.8932,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Nigeria","ng","ng","NULL","NULL","8.10240884621989","9.59228009805513","NULL","Prevalence","Sickle Cell Disease-SS","percent","451","NULL","NULL",11420,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","NULL","<48yr","Both","NULL","NULL","NULL","33446196","NULL","NULL","NULL","NULL",12839
"10912","12840","2018",2018,"0","NULL",102,0.8932,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Nigeria","ng","ng","NULL","NULL","8.10240884621989","9.59228009805513","NULL","Prevalence","Sickle Cell Disease-SC","percent","451","NULL","NULL",11420,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","NULL","<48yr","Both","NULL","NULL","NULL","33446196","NULL","NULL","NULL","NULL",12840
"10913","12841","2018",2018,"0","NULL",8,0.8529,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease","percent","452","NULL","NULL",938,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","1yr","12yr","Both","NULL","NULL","NULL","33228681","NULL","NULL","NULL","NULL",12841
"10914","12842","2018",2018,"0","NULL",2,0.2132,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Ghana","gh","gh","NULL","NULL","-1.20594164721383","7.96502418266187","NULL","Prevalence","Sickle Cell Disease-SS","percent","452","NULL","NULL",938,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","1yr","12yr","Both","NULL","NULL","NULL","33228681","NULL","NULL","NULL","NULL",12842
"10915","12843","NULL",1994,"1","NULL",24,18.4615,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","India","in","in","NULL","NULL","79.6299439175316","22.8706952504141","NULL","Prevalence","Sickle Cell Disease","percent","453","NULL","NULL",130,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Both","NULL","NULL","NULL","7868492","NULL","NULL","NULL","NULL",12843
"10916","12844","1994",1994,"0","NULL",1,0.2075,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","India","in","in","NULL","NULL","79.6299439175316","22.8706952504141","NULL","Prevalence","Sickle Cell Disease","percent","454","NULL","NULL",482,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","NULL","<99yr","Female","NULL","NULL","NULL","16572956","NULL","NULL","NULL","NULL",12844
"10917","12845","1994",1994,"0","NULL",2,0.197,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","India","in","in","NULL","NULL","79.6299439175316","22.8706952504141","NULL","Prevalence","Sickle Cell Disease","percent","454","NULL","NULL",1015,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","NULL","<99yr","Both","NULL","NULL","NULL","16572956","NULL","NULL","NULL","NULL",12845
"10918","12846","1994",1994,"0","NULL",1,0.1876,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","India","in","in","NULL","NULL","79.6299439175316","22.8706952504141","NULL","Prevalence","Sickle Cell Disease","percent","454","NULL","NULL",533,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","NULL","<99yr","Male","NULL","NULL","NULL","16572956","NULL","NULL","NULL","NULL",12846
"10919","12847","2019",2019,"0","NULL",5,0.0139,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM1","NULL","Mato Grosso do Sul","br|79741978B5703025989506","br","79741978B5703025989506","NULL","-54.8451865319113","-20.3272007079337","NULL","Prevalence","Sickle Cell Disease","percent","455","NULL","NULL",35858,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Both","NULL","NULL","NULL","35584443","NULL","NULL","NULL","NULL",12847
"10920","12848","2020",2021,"0","NULL",91,0.6174,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Pakistan","pk","pk","NULL","NULL","69.3707918499156","29.9504583884257","NULL","Prevalence","Sickle Beta Thalassaemia","percent","456","NULL","NULL",14740,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","NULL","<5yr","Both","NULL","NULL","NULL","NULL","NULL","10.4103/joah.joah_59_22","NULL","NULL",12848
"10921","12849","2020",2021,"0","NULL",82,0.5563,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM0","NULL","Pakistan","pk","pk","NULL","NULL","69.3707918499156","29.9504583884257","NULL","Prevalence","Sickle Cell Disease-SS","percent","456","NULL","NULL",14740,"NULL","NULL","Unspecified","NULL","NULL","NULL","Other","NULL","<5yr","Both","NULL","NULL","NULL","NULL","NULL","10.4103/joah.joah_59_22","NULL","NULL",12849
"10922","12850","2021",2021,"0","NULL",31,0.0558,"yes","NULL","Quality not appraised","NULL","Unspecified","NULL","NULL","NULL","NULL","ADM1","NULL","Andhra Pradesh","in|1811400B3384512108589","in","1811400B3384512108589","NULL","79.963849623171","15.7555699109846","NULL","Prevalence","Sickle Cell Disease-SS","percent","457","NULL","NULL",55540,"NULL","NULL","Unspecified","NULL","NULL","NULL","Unspecified","NULL","NULL","Both","NULL","NULL","NULL","36036388","NULL","NULL","NULL","NULL",12850
